id	document	label
9063041	좋은 영화 가족에 대한 사랑과 꿈에 대한 사랑	1
2623505	스릴러가 지루하면 영화 쫑난거임 난잡한 결말도 한몫했음 제길	0
9007314	베댓에서 청유설화니 평점이나 개나줘라ㅋㅋ 솔직히 재미없는건 재미없다고 하는건데 지혼자 쉴드치고 자빠졌네ㅋㅋ	0
9541349	고등회를 먹고싶게 만드는 한류 애니 영화 역사상 가장 위대한 영화	1
6663824	최수린 대게 이뻐	1
9964518	미안합니다 이 영화를 이제서야 보게 되어서	1
6904536	대박ㅜㅜ 이렇게 끝내다니시즌나올때까지 또기다려야겠구나ㅠㅠ	1
1541421	섹스 얘기만 나오면 예술	0
9115641	두고두고 생각날 드라마	1
1528476	잠 안올때 보니 캡이던데 아주 효과 좋았어	0
9980514	김인권 믿고 거르는 배우	0
6652726	첨부터 끝까지 진지한 영화 지금 보면 약간씩 손발이 오그라드는 대사가 간간히 보이나 이만한 영화 별로 없다	1
8939688	전기세가 아까운건 어쩔수없구만	0
9413286	원작을 살리지도 못하고 스토리도 모자라며 액션영화로서 액션도 기대이하고 무술영화로서 무술도 기대이하이다 무엇을 의도했든 아무 것도 성취하지 못했다 크리스토퍼 램버트와 테마곡 때문에 별 하나 더 추가한다	0
8806039	재밋다 마음이짠해지고 요괴들너무귀엽다	1
7229587	일만에 머리 감을려고 샤워장에 들어갔는데 심지어 샴퓨 쓰기도전에 단수된기분  중간 중간 나오는 음악은 좋네	0
6116775	ㅠㅠㅠㅠㅠㅠ보면서 계속 울었음 감동적이고 안타까운 드라마	1
5199609	이건 안봐도 되겟음	0
5530357	기승전결이  억지스러운게  영화니깐 긴장감이  지루하고 무적이 임무완수하는	0
6078985	다음드라마예고보고짜증납디다 아쉽다 아쉽다 곧 낙이 없어지다니	1
8334069	액션은 좋았으나 성룡 특유의 유머는 사라졌다	0
7080043	ㅅ	0
9986710	예고편 만든 사람을 감독으로 추천	0
9328517	김정화 이쁘다 이쁘다 옛추억이 돋는다 끝	0
1389604	규모는 꽤 큰데 이야기에 알맹이가 다 빠졌네	0
9333547	년전에 본거라 내요은 기억이 안 나지만 그때 이런생각을 했다는것은 확실히 기억난다 이 영화는 드럽게 재미없는 시간 버리게만드는 영화	0
9784821	전설의 시작 그 영화는 이렇게 시작되었다	1
6902175	분까지만 재미있었다	0
9332063	개봉당시엔 훌륭했을지 모르나 지금보기엔 진부한 스토리 전개와 고전적 퀄리티 배우들의 발연기 개인적으로 스필버그 팬이고 유명한 영화인건 알지만 너무 재미없었다  뭐 보면 미친듯이 울게돼ㅋㅋㅋ 평점에 거품낀 영화	0
9213155	진짜 널럴하게 하네 내가 교관이였으면 때려치라하고 방송못하겠다고 하겠다	0
2500081	대박좋음 ㅋㅋ	1
5213098	빈약한 개연성 답답한 전개 전형적 헐리우드 류 스릴러	0
7771489	이런 개연성 없는 스토리는 처음이다 도대체 주인공 토니는 언제 다정한 캐릭이였던건지 살 두 딸들도 영화 끝나고 하는 말이 이해가 안간단다	0
8673843	조금 억지스러운 부분도 있었지만 군더더기 없이 잘 만들어진 영화	1
6320262	적당히 좀 하자우리는 봉이 아니라구대동강물장사도 이런 대동강물장사가 없네	0
9299333	정말 소름돋게 이뿌다 줄리아 누님	1
9231108	정말 생각을 많이하게만드는감동적인영화 음악도 정말좋고 가 생각나는 가슴따듯한영화에여 강추합니다	1
784622	다알죠 벼로인거	0
7663897	이쁜여자가 벗었다고 예술이라고 점수 팍팍주네 ㅋㅋ	0
8546890	강렬하게 머릿속에 남는 영화 다시 한번 또 보고싶습니다	1
9415030	이 명작을 사람들이 알지 못해 아쉽다이제 는 구하기 힘들겠지만 영화 사이트에선 볼수있겠지내가 를 갖고 있으니 아껴둬야겠다	1
2159783	정말 잘 만든영화 이런 영화 평생 한번 보기 힘들다	1
10208607	그냥저냥 생각나는게 없어 벌만했다	1
9109060	재미없다면서 너희들은 눈은떼지못했을것이라고본다 진짜재미있었다어린이용인도필나는영화나는 진짜 재밌게봤다 순수한옛사람들을 반영한것같은영화	1
10277431	통쾌하니 재밌습니다 더더 흥행하길 바랍니다	1
10235725	엉성한 스토리 말도 안되는 진실	0
5152104	이거 팽이가지고 무슨 지구를 걸어요 ㅋㅋㅋㅋㅋ지구가 장난감인줄아나	0
2577665	마지막 키스씬모든 여자들이 꿈꾸지 않을까	1
9579603	핵노잼 이거 별점 구라친거다 진짜 개비추다 ㅋㅋ	0
1918267	스토리도 단순하고 재밋고 좋앗는데	1
9339375	단순히 겉모양만 흉내낸 것이 아닌 진짜 성찰이 있는 캐릭터들이 마치 톱니바퀴처럼 완벽하게 맞아 돌아간다 다른 영화를 볼 때 과연 내가 이런 영화를 만들 수 있을까 라는 생각을 하게 되는데 이 영화는 감히 그런 발상조차 할 수 없었다	1
5442528	나루토 진자 팬이지만 이건 아니자나진짜 얼토당토하지 않는 스토리였다참나	0
7144036	서우의 눈알 영화 잘봤습니다	0
7177842	최강희 팬이 되었던 작품	1
762573	유로트립이낫다둘 다 화장실코미디지만	0
8514079	이 거뭐이 이게 호이ㅇ	0
702055	점은 이 영화를 위해 존재하는 점수이다 아니 마이너스	0
3716469	좋아하는 사람에게 좋아한다고 말하기는 어려운것	1
10150341	ㅤㅇㅙㄹ케 잭한테 저렇게애정이깊지 솔직히 난하울의움직이는성에서 하울한테는 애정이생겼지만 잭은모르겠던데 그냥 어린애같던데 난평점먼저보고나서봐서 얼마나 매력쩔게나오면저럴까싶었는데 그정돈아니었는데 저런사람은 초딩이나 중딩아닐까싶네ㅋㅋ아님말고ㅋ암튼영화는괜찮았다	1
9816453	너무 시려서 아플 지경이다	1
1364645	크리스터커의 코믹연기가 일품	0
144593	어릴적 기억이	1
8585629	이따구로 찍었는데도 설국열차보다 돈 더든영화다ㅋ	0
3781329	환청소리만 듣다가 끝나네 주온같은 영화 나오셨네 아주 이런것도 별줘야함	0
9743603	내인생 최고의 영화	0
6379193	편이 별로였는데 그보다 더 못하다니	0
3601176	최고 이 두글자로 가장 잘 표현할 수 있다	1
9999618	닉여주 핵발암 핵쓰레기 두명땜에 도데체 몇명이 피해를 보는거냐 ㅋ	1
1592116	정말 최고다 	1
9779278	정말 맘에 안드는 영화 였습니다	0
7094958	너무 생생한 경험이었다	1
10213565	연기력하나는 기똥차네요줄거리도좋고 몰입도최고입니다 여운이남고 한번더보고싶어지는 영화네요	1
5126022	민망한 아줌마	0
6663124	그나마 있을법한 소재였던 편과는 달리 편은 억지웃음을 유발시키기 위한 과장 그 자체 영화 한편 만들기가 참 쉽다	0
10192920	개인적으로 이시영씨가 별로 여서 안봤던 영화였는데 우연한 기회에 케이블에서 보게 되었는데 그냥 스트레이트로 자막올라가는 것까지 봤네요 ㅋ 오랜만에 웃으면서 영화를 봤네요 잼있네요 ㅋ	1
7486732	뭘 위해서 이런 시도를 하는걸까	0
704665	이젠 식상하다 못해 지루한 스나입스표 액션영화	0
7298713	작가는 제정신인가 오만 막장을 끌어놓고도 고작 저딴줄거리로ㅎㅎ 시청자를우롱하는것인가 연기하는배우들도 대본받고 짱나게따	0
7414814	급보다졸긴처음이네	0
323108	낮 익은 한국배우가 나온다는 것 밖엔	0
10019285	좋았습니다 결혼이라는게 현실적으로 와닿는 여느부부와 다르지 않았던것같습니다	1
3614897	최고의 외화 그립다	1
4037967	산다는것 그리고 사랑한다는 것 결국 인생에 관한 이야기	1
3555861	만점도 안아까운 영화다시보고 싶다 너무나 사랑스런 영화 의 감동	1
9060870	댓글보니까 다 알바네 거의다 조카랑 보러갔ㅤㄷㅔㅋㅋㅋ	0
10071097	딱 우리나라 여자애들이 좋아할 클라스	0
529801	만들기 ㄴ만든거냐	0
7383942	많이 지루하다	0
8920734	저까지 흥분되는 영화입니다	1
9532686	흔들어대는 카메라와 여주인공의 울트라 오버 발연기만 기억에 남네	0
8768943	억지설정 어색한 연기 점도 아깝다	0
1958537	당혹스럽다 맥이 탁 끊기는 엉성한 구성 흡입력 없는 연기	0
5345953	볼만한데 제목이	1
9854419	ㅤㅇㅗㅋ케이 ㅤㅇㅏㅎ 드르륵 손으로싹 싹 킁	1
10068441	아니 잠만 이게 왜 평점이  진입 못한거임 졸잼 허니잼인디 진심 스토리 아니뭐 스토리 별로 이상하지 않은디 오히려 매끄럽고 인물의 과거가 궁금하게 만들어서 더 흥미진진 한디 무엇보다 액션에 스토리가 다 덮힘개강추 작품	1
2608090	이명박 정부의 언론조작 쩌는데	0
2473366	그토록 화려한 캐스팅으로 이토록 말라비틀어진 페인트같은 영화를 만들다니	0
9411121	강호동의 가식적이고 오바스럽고 소리만지르는 진행과 맨날 세네살 아기들 노래나 기타 쥐어서 티비에 내보내는데 할거없으면 방송하지마라 제발 애들이용해먹는거 눈에 가실정도로 볼때마다 눈이 찌푸려진다	0
73342	핀헤드의 카리스마는 끝났다	0
7251866	영웅은 대바늘이 만들고 농장은 훔친돈으로만드는 아이들에거 뭘가르치고싶은걸까 지루하고 교훈도없는	0
6367646	저절로 빠져들게 된다 마치 나니아에 있는 것처럼	1
1352019	극장에서 돈주고 봐도 아깝지 않을 것 같다 아름다운 자연	1
8070439	멍청한 감독 글읽는 배우 성격없는 캐릭터들 쓸때없는 장면 괜히 친구잖아 징징징 투자자들도 울고 배우도 울고	0
10062242	어휴 영화 갖고 딸치지 마라	0
8585715	양동근 이기우는 단역급 조연 포스터 낚는거봐라 ㅋ 그냥 허접한 일본야쿠자영화	0
6426698	지난주부터 흥미로워지더라구요이번주 재미있을듯	1
5865700	원작을 개무시한 영화 점도 아깝다ㅡㅡ	0
9651404	베일형 슈트 입고 가오잡는 영화만 잘 어울리는 줄 알았는데 살 빼고 처음에 저게 베일형인거 보고 소름 돋았다	1
4221657	켁	0
6819572	이강훈 캐릭터 너무 좋았음 특히 하균신이 연기해서 더 산거같음 마지막으로 갈수록 좀 아쉬ㅤㅇㅝㅅ지만대체적으로 재밋엇음	1
3363816	플스여 영원하라	1
3165645	쓸쓸하다가슴이 아프다	1
9115857	재미 있을 겉아서 봤는데 나름 재미 있었다 ㅎ	1
7522625	저도 오라클빨고 이상한스토리 지어낸다음에 어거지로 붙혀서 영화만들면 관객들이 지 좆대로 해석해서 좋은영화라고 존나 호평받을수있나요	0
8142281	지금까지의 슈스케 중 최악그리고 더이상 해외 애들 불러오지마라세금 내는 입장에서 돈 아깝다슈퍼스타지 슈퍼스타냐	0
8889017	지금은 어떨지 모르겠는데 초딩 때 이 영화는 나에게 최고로 기억되었음	1
7128202	에서 하는거 봤는데 못봐주겠더라 ㅋㅋ	0
656979	또보고싶다	1
9683573	복수극을보고나면 속이 후련한맛도있어야되는데이건 보는내내 찝찝함을 떨쳐버릴수가없었어요	0
9015914	아이씨 아오 내돈ㅡㅡ 욕나와	0
8842059	반전이 끝 이외엔 허무한 영화다	0
2213921	첫번째 이야기 빼고는 건질게 없다 번째건 최악이다	0
5512307	굳	1
9594679	재밌는데 왜 재미없다구하지오히려 완벽한 계획이 더 웃기지 않나 일반인인데무슨 전직 요원이 복수극 세우는 것도 아니고 ㅋ	1
9484135	정말 좋은 영화였다 이제라도 본 게 다행이다	1
7790425	ㅋㅋ	1
9219249	최악이다ㅏ먀ㅏㅇ자나	0
6478758	꼭봐라 두번봐라	0
6087863	왕전재미씀	1
9794041	천재적인 예술가에게 영향을 주는 뮤즈는 항상 존재하는듯	1
1043453	이거 분보고 껏다ㅡㅡ	0
6659153	남자셋 여자셋의 진정한 계승작 논스톱 시리즈중 단연 으뜸	1
8705888	지아장커의 영화 세편동 스틸라이프 천주정에 모두 등장하는 광부아저씨 산밍 가난한 노동자의 전형인 인물 볼때마다 가슴이 뭉클하고 아려온다	1
8616926	매력적인 소재를 갖고 스토리는 산으로 가는	0
7985376	명작임 설정도 연기도 촬영도명작	1
6395390	난유지태씨의사랑연기가덤덤하면서깔려있는슬픔이참좋던데	1
8170933	소재가 신선해 보여서 봤으나 내용은 쓰레기라고 말할 수 있다 매우 억지스러운 스토리 전개	0
7349271	시놉자체가 너무 질리고 여태까지봐왔던 스릴러 형사물에비해 너무 퀄리티가 떨어집니다뻔하고 지루합니다	0
2974510	잼이써요	1
10216013	굉장히 마음에 듭니다	1
7579586	애매하다	0
1362112	잼 대가리 없어	0
7238952	년대의 명작 중 하나	1
3246924	재미있어ㅋㅋㅋ	1
10201464	무시무시한 느낌을 잔인한 장면이 별로 없이도 무섭게 만든다년이면 새마을 운동 할때이니 참	1
4719744	무슨 연애비법은 여자주인공은 끝까지 혼자 잘난 맛에 아무하고나 잠자리 갖는	0
10197350	그리딱히 재밋지는 않았어요	0
1295422	개인적으로 성룡영화 중에서 가장 웃기다ㅎㅎㅎ	1
6976468	남자주인공 진심 벼락맞아죽어라 여자친구가 너무 불쌍하다 그런 여자친구 두고 근친 ㅡㅡ	0
3637457	뭐지 이 믿을 수 없이 높은 평점은	0
6313937	웃음도 나고 흔한 감동이 아닌 잔잔하고 따뜻한 감동으로 눈물 주룩주룩	1
9956804	추억은 다르게 쓰인다 토오노는 아카리를 잊지 못해 그리움에 목을 매지만 아카리는 첫사랑같은 건 진즉에 추억으로 묻고 새로운 사랑을 찾았다 남녀 성별 간 차이라기보다는 더 많이 좋아하는 쪽이 손해를 볼 수 밖에 없다는 사실이지 않을까	1
4820924	진짜 이당시에 이작품 본사람만알는 이 스크림의전율 최고	1
4692790	이안감독이 재미로 만든 영화같다고나 할까	0
6172569	비참하지만 현실적인영화다단순히 스토리로만 볼게아니다현실은더추악하지않은가	1
837990	점수는 조절되어야 한다	0
3351355	너무 재밌어서 역사공부 하게 만드는 	1
8942007	최고의드라마ㅠㅠ	1
8636703	보기 참 잘 한 영화 경매에 자신의 초상이 팔리던 순간에 울음을 터뜨리던 티앙과 함께 울었던 그 순간을 기억합니다 와 이 같을 수 없다는 걸 가르쳐 준 고마운 영화 카타도르는 쓰레기가 아니라 재활용품을 줍는 사람들입니다	1
8553098	오늘 성인이되어 다시 본 이영화 그립다 그때가 마지막에 동현과 수현이 만나는 장면은 잊지못할것이다 한석규는 정말 최고의 배우 어떤 여배우와도 어울리는 케미를 선사한다 전도연한석규추상미김태우 최고	1
6976790	재즈 담배 고독 과거  총 사냥꾼 그리고 우주  이 개로 표현할수있달까나     	1
4464979	책이 는 더 재미있다	0
9932067	년대 연출과 배우 요즘 중학생들이 촬영하고 편집해요 이것 보다 났겠다 이건 뭐 이름처럼 완전 똥 영화 이런걸 영화라고 만든 걸 보면 정말 한심하다	0
3816306	빨간 풍선을 따라가는 아이 아이를 통해 행복해지는 이들 아름답다	1
1581096	성룡이 있어서 보는 내내 행복ㅤㅎㅒㅆ다	1
3012011	이건돈많은중국대학생들이만들었나봐요	0
8517739	영혼이 아무리 깨끗하더라도 삶이 아름답지 못하면 그 영혼은 금세 타락하게 될 것이다 아무르는 사람이 할 수 있는 가장 인간적인 사랑을 그려냈다 밀리언달러베이비와 동일한 플롯으로 완전히 새로운 영화를 만들어 냈다	1
2916601	어렸을때 보고 충격을 받은 기억이 있다 정말 숨겨진 명작	1
6685966	유치하고 상투적이고 뻔하다 좋게 될 수도 있던 스토리라인을 제대로 망쳐버렸다 이게 재밌다는 사람들은 대체 왜그러는지 모르겠다 마지막에 무덤앞에서 대사는 오글거려 미치는줄	0
2168756	편보다낮다	1
7963710	진짜 너무 재미없네요 스토리도 이해가 안가고 재미도없고 감동도 없고 돈만 날렷어요	0
1718051	자무시 스타일 만의 스타일	1
7673179	옛날 어릴적에 보던 핑구의물개같은 느낌이랄까 어린애들이 보기엔 폭력적요소다 많다	0
9523842	가장 인상깊은 애니메이션인듯 계속 챔프에서 하는거 가끔씩봄방금전에도 봄 다른건 몰라도 먼가 끝나고 엔딩 크레딧 지나갈때보면 짠 함	1
1235218	괜찮았지만 공포영화하면 이젠 실물이 난다	0
8630841	아나 예전에이거안보는돈으로 겨울왕국볼걸 아직도못ㅤㅂㅘㅅ는데 보고싶다 이영화는 디즈니와의 클래스차이를보여주는 좋은영화엿다 다시는이런영화안보겟다	0
4818231	글쎄진부하기도 하고년대를 잘표현한건지도 모르겠고	0
3896233	제대하고 재밌게 본 기억이 나네여상승열쇠부대성유리 화이팅	1
8655155	점도 아깝네요 평점이 생각보다 높아 찾아보니 알바분이 분마다 글을 남기는 정성이 갸륵하네요 한줄로 요약해서 영화를 평가하면 제 남짓한 인생에 있어 최악의 영화였습니다	0
8762344	당시에 최고의 애니메이션	1
4743044	은근히 재밌을거 같음	1
7777830	난 재미있게 봤는데 ㅎㅎ	1
9881183	예전에 개봉했을때 보면서도 최고라고 생각했었는데 티비에서 다시봐도 감동이네	1
9028722	두시간 반짜리 영화를 처음부터 끝까지 다 보지 않는 이상 절대 이해못하는 영화	0
5217229	잠수함 지존 최고 인생의 영화라하는사람들 특전보트롤 못봤겠지	0
3827730	재밌게봤는데 이상하게 높은점수 주기싫은영화가 이영화이다	0
10183882	엠마왓슨 때문에 봤다가 고등학교 시절이 생각나네요 복도에서 축구하고 유리창깨고 연못 물고기 낚시하고 교장실 앞에 폭죽터트리고 담임선생님차에 낙서하고 그 땐 어렸는데 돌아가고싶다 그 때 그 순간 그 향기로	1
8725669	분만에 알트 에프를 눌렀다	0
7652056	스토리의 연계성이 떨어지고 과장된 판타지 광고를 보고 보면 실망하기 일수	0
9561746	반전을 알아도 충격적인 영화	1
8022195	쓸데없이 분량이 많고 지루한 드라마 파트영양가 없는 액션 파트	0
9136980	달라이라마님 존경합니다  젊은 브래피트는 정말 멋있군요	1
9464288	꼬리에 꼬리를 무는 복수극이라는 시나리오가 상당히 독특하면서도 흥미롭다 잔인한 장면이 상당히 많이 나오긴 하지만 인간 내면의 심리도 잘 표현한 작품이란 생각이 든다 영화 다 보고 나면 제목을 참 잘 지었구나생각하게 ㅤㄷㅙㅁ	1
8362654	멋진복수  웃으면서 깊숙히 연출굿 	1
6212945	형편없는 황당구닥다리그지같은 영화다만 그냥 킬링타임으로 봤다	0
9821399	짱 재밌습니다	1
5765246	레포트 때문에 봤는데 의미있고 재일교포에 대한 현실을 알수있게 되었다	1
3897709	악마의 씨를 만든 감독 맞아	0
3456374	추억으로 봤다만 짜증만 가득 자기 정체성 부정하는 살인기계 제이슨은 가라	0
1826485	배경이 너무 아름답다 스토리는 좀 잔인하지만잼있다	1
5175592	단순 에로물로만 이 영화 보지 않았으면 하는 작은 바램 사실적인 내면 표형 영화임	1
8072070	ㅋㅋ코난이라고 무조건 점이제ㅋㅋㅋㅋ	0
7365596	굳	1
3797594	최악의 저질 싼티 더티 코메디	0
252288	나름대로 많은 생각을 하게 한 영화	1
9285669	묘하게 슬픈 영화 화면마저도 차고 푸른 색입니다	1
7439040	일베충좀 꺼져라 이 쓰레기 집단소야	0
6448962	봐버렸어 전설의영화를	1
7632363	마케팅 수준 보소쯧쯧	0
836305	의외의 곳에 찾아지는 코믹 그리고 가볍지 않은 내용	1
6706750	미완의 걸작 엄청난 몰입도	1
2161820	누구에게 보여줄려고 만들었을까 하는 의구심이 들었던 최초의 영화	0
2090049	두고두고 보고싶은 영화	1
9226578	영화 하우스 오브 더 데드보다 더 심한 영화	0
8609725	본진 꽤 ㅤㄷㅚㅆ는데 이거진짜 친구랑 새벽에 둘이 헤드셋끼고 보다가 오줌찌릴뻔 뱀파이어물중에 최고임 조쉬하트넷 연기도 지림ㅋ 뱀파이어 처들어와서 하얀 눈밭이 피범벅 되는장면이 압권	1
3206844	연기들을 역시 잘하는데 내용은 그다지 와닿진	0
3154217	후덜덜 오프닝씬이 무섭다	1
2656911	에로틱 이란 단어를 빼고 그냥 스릴러 라고 했으면 좋았을 것을	0
4928632	씨리즈 중 최악이다 진부하고 진부하다반쯤보면 결말 나옴	0
8386128	지브리 영화는 거의다본듯 붉은돼지를 오늘 보게되었당 년작품 그래도 작화가 참 좋다 편하게 볼수있었다 엔딩크레딧보면 비행기가 날아간다 무언가 메세지가 있었을텐데 난 느끼지 못했다 그래도 유쾌한 붉은돼지	1
8260170	영상좋다 색감조코 보다가 자지않은게 신기함내용은 졸림 황마의 컵깨는 연기는 정말 깬다	0
9650629	한번씩 별 기대 안했든 영화에게 재미를 느낌  신선하고 특이하고 재밌다	1
67820	아무도 관심이 없다 불쌍한 애니다	0
8295224	숨겨진 명작을 발견했다 단순히 오컬트영화일것이라는 예상과는 달리 많은 교훈을 담고 있다 초반부 지루한것은 옥의 티	1
7981119	흥행하지 못하는 영화만 만드는 꼴에 자기 생각만 주입할려는 상업영화만 찍어대는 이 사람에게 자금을 지원하는 사람들이 있기 때문에 이 사람이 계속 설레발치면서 살아갈 수 있는 것이 아닌가 싶다지금 시대가 어떤 시대인데 계몽사상 난무하던 그런	0
9416504	와진짜 기대한 작품인데 ㅎㅎ 많이 기대되네요	1
6265640	예전에 보고나서 한동안 계속 생각났던 기억이 좋은 작품이기에 추천하고 갑니다	1
5934907	도대체 이런 영화는 왜 만드는 거냐	0
8908043	내가본홍콩영화중 베스트 	1
8709427	샘과 수지 영원하길	1
9454681	년 처음 봤을때는 점이었는데 지금 보니 잘 끌고 갔다가 뒷 부분에 힘이 부치는 모습  고수만 보인다	0
5293425	트뤼포 고다르 카뮈에 대한 언급이 없었으면 좋았을 것을	0
9199637	와 재미없네요 고작 뼈 하나로 아들 집에도 못오게 하고 토피도는 칩스한테 전기충격 엄청 많이주고 이게 뭐임 게다가 피쉬는 인생 ㅤㅉㅗㅈ기면서만 살겠다 이건 아니지 그리고 칩스는 지 편할라고 뼈나 ㅤㅎㅜㅂ져대고 잼없다	0
5571835	재미있어요 민주좀 그만 괴롭히지	0
9240573	상당히 불편한 영화이긴 하지만 볼가치와 생각할 가치가 충분한 영화이다	1
9714439	초등학교 학년 도서관에서 봤는데 아직도 잊을 수가 없다	1
6173879	졸다 졸다 꺼버렸다 평점을 논할 영화가 아니다	0
9837698	졸잼이고 명작이다	1
8033590	제목이 영화보다 낫다 그야말로 소문난집에 먹을거 없는 느낌이다	0
9542493	성룡님과 크리스 터커님 넘 잘맞음ㅋㅋ	1
2864695	진짜 재미없다	0
6702641	배경이 너무 예뻐서 영국 당장 떠나고 싶게 만든 영화하지만 연기가 너무어색했어요그래도 마음 속 깊이 여운이 남네요	1
7205848	옛날에 국내 개봉했을 때부터 관심 있었던 만환데 평점보다 굉장히 재미가 없었다 옛날에 봤으면 먼가 있어 보이는 만화네 하고 감동했을진 모르겠다	0
8724960	첨엔 너무 등장인물들이 왔다갔다해서 헷갈렸는데 서서히 퍼즐처럼 이야기가 맞춰가기 시작하면서 정말 재미있게 봤다 어떻게 이런 기발한 시나리오를 생각해낸 건지 ㅋㅋ 꿀잼	1
8357084	애들도 즐겁지 않을 애니	0
9397959	딱 집에서 보기 좋은 영화 ㅋㅋ	0
10070591	점수가 넘 낮다 이건 올려야겠다	1
7984767	하명근 표정연기가너무 실감나서 제 가슴이 아픕니다 드라마가 세드엔딩인걸 바라지않아요 이런 명작이 일년에 한번나올까말까인데	1
3023066	기대보다훨씬 탄탄한 구성과 연기와 감동에 깜짝놀란 두고두고 보고 싶은 영화	1
5488292	코믹하게 잘 만들었군 배우들 연기 잘하네	1
4888199	원주율크리	0
4634519	이상한 살인동기날려쓴 각본예상돼는 다음장면여름에 한국공포영화를 보는듯	0
6707519	그냥 한번 다운해서 보고 잊어버리는 영화	0
9757331	토팔리안 의 포스가 엄청난 위력을 발휘했던 영화	1
8565962	옛팝송도 좋코 감동도 있고 점은 나와야하는데 너무 낮아서 점 줍니다	1
8829051	처음부터 끝까지 무언가 있어요 그런게 설명이 안되요 라는 대사만 반복하다 끝나는 	0
8370123	별도 아깝구나	0
905765	영심이짱 다시보고시퍼요 ㅜㅜ	1
10228811	이런 모습을 보려고 영화를 돈주고 보는게 아니다 저급한 일부한국 음악문화를 영화화 하면 이런모습일듯ㅋㅋ다시 곱씹을수록 내돈이 아깝다 관객들 반응이 꽤 좋았던데 그걸보면 내 취향문제도 있겠지만 정말 짜증나는 영화 배우때문에 점 주는거	0
5077000	이런거 걍 디비디로 해서 팔면될것을 구지 영화로 만들필요가있나	0
2288547	진짜 쓰레기영화 돈아까워 죽는줄 알았다 여러분 보지 마세요	0
4978974	더빙 목소리 완전 엉망징창 그들을 알아서 일까 캐릭터가 살지 않아	0
9585435	정말 말그대로 통쾌하지만 씁쓸한 영화	1
4005376	어휴	0
8591241	가볍게 사랑이란걸 하고싶게 만드는 영화	1
7491850	진짜 한국영화 사랑하지만 이건 아닙니다 몰라 년에 나왔으면 대박 나겠나 아니다 년대 나와도 이건 아니다 절대 비추입니다 시간 아꿉습니다 걍 뽀로로 재방송 보세요	0
5957469	이런거 한달후면 투니버스에 나는 공짜로 봤지요 푸ㅤㅋㅑㅋ캬캬캬ㅤㅋㅑㅋㅤㅋㅑㅋㅤㅋㅑㅋ	0
9881093	년이 넘어도 이영화만큼 화려하고 웅장한 전투장면을 만든 영화가 안나오냐당시 극장에서 대화면으로 못보신분들은 후회할만한 판타지에 정석명작	1
246073	여배우 진짜 맘에 안든다 샴엘잭슨과 헨리연쇄살인자도 등장	0
852421	진짜지루함남들지루하다는예술영화다잘보는데이건완전돈아까움	0
1019	피리부는 사나이의 컬트판	0
8952803	그래서 이 영화에 유리는 무슨역활인거죠	0
9880254	좌빨인증을 고퀄로 하시네	0
8061941	너무감동적이고재미있는드라마에요	1
10039753	오 기대안하구 봤는데 넘 잼나게 봤내용 ㅋㅋㅋ노래도 너무 좋구	1
8184900	고등학생때 처음 보고 지금 세번째 보는데 볼 ㅤㄸㅒㅤ마다 멋진 영화라는 생각이 든다	1
2168224	주인공 임사체험 후 히어로물로 가다가 결론은 그저 그런 오컬트	0
375535	섹스신대작	1
7859046	보다가 잠들긴 처음인 공포영화	0
9577817	스릴러의 요소는 배제한 채 예술 영화의 헛점들을 끌어다 쓰는 모양새 영상미 별거 없고  보는 내내 심각하게 얼어붙는 뇌관에서 무슨 여운을 느끼리	0
9242042	더도말고 덜도말고 급영화	0
8067586	그냥저냥 봐도그만 안봐도 그만다음 스토리가 그닥 궁금치않음누구라도 말 안해도 알듯 그분의 어색한 연기봐주기힘듬의학드라마 이케 재미없는건 첨 인듯 쩝	0
9707852	최근에 봤던 예술영화 중에 최고네요 불편한 감정을 건드리면서 여러가지 철학적인 질문을 던지는 생각을 많이 하게 하는 영화입니다	1
1751278	그당시 논스톱을 거쳐가면 앵간해선 다떴죠스타의 지름길	1
6463109	세상을 열심히 사는 모습이 너무 멋있었습니다 	1
7766480	정말 삼류영화 답다 뭔내용이냐뭐가 숙명인가 망할운명이 숙명인가 보다	0
9327876	정말 뭐라 말할 수 없을 정도로 대단한 일을 해냈다	1
9196994	잘만든 영화는 시간이 지나도 절대 촌스럽지 않은게 확실하다 이게 무려 년전 영화라니감독은 이때부터 노란스포츠카의 로망이 있었나보다 트랜스포머의 범블비를 보면 ㅎㅎㅎ	1
6027687	주인공 죽은거 많이 슬펐지만 진짜 재밌었어요	1
9237760	의느님을 강남이 아닌 어디 외딴 지방에서 만나셨나 가라엎고 도 미인이 없네 ㅠㅠ 점	0
9152078	찰리 케릭터가 매력이없어서 왜 여자주인공이그에게 끌리는지설득력이 없다 로멘스가 작위적이라서 중간에보다가나왔습니다	0
9852904	상영내내 애들 웃지도 않고 적막함 그자체	0
8681230	제대로된 찌지리 찌지리 여기저기서 카피라도 제대로 하지	0
2467248	식상한 영화 어설픈 반전도 식상함을 줄여주지 못한다	0
7183182	이거 재밌음 재밌어도 동호가 주연이라 안볼려고	0
7873216	식객원작의 캐릭터들이 제대로 표현되지못해서 아예 식객이란 이름이 없었으면 더 낳지 않았을까라는 생각이 든다	0
2974958	스토리가 얽히고 설키기만 했지 잼있는건 아무것도 없다 코믹도 세도 아니다	0
